所在省市*,样品状态,报送分类-1*,报送分类-2*,被抽样单位名称*,抽样地点_2*,年销售额,营业执照号,传真,省,地区(市、州、盟),县,区域类型*,单位地址*,邮编,被抽样单位法人(负责人),电话,被抽样单位负责(联系)人*,电话*,生产许可证号,样品名称*,样品属性,抽样数量*,单位*,抽样编号*,食品大类,食品亚类,食品次亚类,食品细类,样品形态*,样品类型*,包装分类*,样品来源*,加工/购进日期,抽样方式*,抽样工具,样品规格,样品批号,生产日期,保质期,保质期单位,执行标准/技术文件*,质量等级,商标,单价,是否出口,抽样基数/批量,抽样,备样数量,标识生产企业名称,标识生产企业地址,标识生产企业省份,生产企业联系人,生产企业电话,是否进口,原产国,是否委托生产,委托企业名称,委托企业地址,抽样时样品存储状态*,温度(℃),抽样样品包装*,湿度(%),寄、送样品截止日期,寄送样品地址,备注(样品),抽样单位名称*,单位级别*,抽样人员*,抽样时间*,电话*,抽样单位负责(联系)人*,电话*,电子邮箱*,单位地址,邮编,传真,检验机构名称*,检验目的*,报告书编号*,收检日期*,报告日期*,报告签发人*,联系人(检验机构)*,电话(检验机构)*,电子邮箱(检验机构)*,所在省份*,结论*,确认情况,备注,填报人*,填报日期*,电话*,电子邮箱*,更新时间,创建时间,报告分类,所在省市*,检验结果*,结果单位*,结果判定*,检验依据*,判定依据*,标准方法检出限*,标准检出限单位*,方法检出限*,检出限单位*,标准最小允许限*,标准最小允许限单位*,最小允许限*,最小允许限单位*,标准最大允许限*,标准最大允许限单位*,最大允许限*,最大允许限单位*,说明,抽样地点1*,时间阶段*,填报账户的tname*,第一次提交到秘书处的时间*,不合格报告路径*,许可证*,许可证id*,不合格报告上传时间*,核查处置表退回标签*,标识生产企业市*,标识生产企业县*,条形码扫描*,委托省(市、自治区)*,委托地区(市、州、盟)*,委托县(市、区)*,委托生产许可证编号*,委托联系人*,委托电话*,平台营业执照号*,入网许可证号或ICP经营许可证*,网抽平台所在地省*,网抽平台所在地市*,网抽平台所在地县*,网络平台名称,平台地址*,平台网址*,平台联系人*,平台联系电话*,平台订单编号*,网点网址*,彩虹码*,第三方性质(委托企业性质)*,抽样类型*,网店店铺名称*,日期类型
"浙江省市场监督管理局	","9-检测数据（已提交至秘书处）	","抽检监测（转移地方）	","2020年总局抽检计划	","**股份有限公司**青林分公司	","超市	","/	","'91330203084762562T	","/	","浙江	","宁波	","海曙	","城市	","浙江省宁波市海曙区青林湾街217号	","/	","郑庆军	","	","洪浩珍	",/,"SC12433060200248	","绍兴香糕	","普通食品	","10	","袋	","GC20339900009930060	","糕点	","糕点	","糕点	","糕点	","固体	","工业加工食品	","预包装	","外购	","	","非无菌采样	","/	","200克/袋	","/	","2020/1/16 0:00:00	","整包存放一年	","	","GB/T 20977	","合格	","谷艺	","6.8元/袋	","	","20袋	",,"2袋	","绍兴市**食品有限公司	",中国浙江省绍兴市人民东路,"浙江	","/	",/,"否	","中国	","否	","/	","/	","常温	","	","塑料袋	","	","普通食品	","	","评价性国抽，产品类别：烘烤热加工糕点	","浙江省食品药品检验研究院	","省（区）级	","费文翔、郁意佳	","2020/3/13 0:00:00	","0571-86462296	","徐涛	","0571-86462296	","316245046@qq.com	","浙江省杭州市滨江区平乐街325号	","310052	","0571-86458729	","浙江省食品药品检验研究院	","监督抽检	","SP20200257	","2020/3/13 0:00:00	","2020/4/10 0:00:00	","	","徐涛	","0571-86462296	","316245046@qq.com	","浙江	","纯抽检合格样品	","	","	","周蓓蕾	","2020/3/16 0:00:00	","13588158579	","316245046@qq.com	","2020/4/10 13:11:17	","2020/3/13 11:15:40	","合格报告	","大肠菌群	","（1）＜10（2）＜10（3）＜10（4）＜10（5）＜10	","CFU/g	","合格项	","GB 4789.3-2016《食品安全国家标准 食品微生物学检验 大肠菌群计数》(第二法 大肠菌群平板计数法)	","GB 7099-2015《食品安全国家标准 糕点、面包》	","/	","/	","/	","/	","/	","CFU/g	","/	","CFU/g	","n=5,c=2,m=10,M=100	","CFU/g	","n=5,c=2,m=10,M=100	","CFU/g	","	","流通	","	","和肖营	","2020/4/10 13:11:17	","	","经营许可证	","JY13302030131152	","	","	","绍兴	","越城	","6927577627987	","	","	","	","/	","/	","/	","	","	","	","	","	","	","	","	","	","	","	","	","123000	","/	","常规抽样	","	","生产	"
"浙江省市场监督管理局	","9-检测数据（已提交至秘书处）	","抽检监测（转移地方）	","2020年总局抽检计划	","**股份有限公司**青林分公司	","超市	","/	","'91330203084762562T	","/	","浙江	","宁波	","海曙	","城市	","浙江省宁波市海曙区青林湾街217号	","/	","郑庆军	","	","洪浩珍	",/,"SC12433060200248	","绍兴香糕	","普通食品	","10	","袋	","GC20339900009930060	","糕点	","糕点	","糕点	","糕点	","固体	","工业加工食品	","预包装	","外购	","	","非无菌采样	","/	","200克/袋	","/	","2020/1/16 0:00:00	","整包存放一年	","	","GB/T 20977	","合格	","谷艺	","6.8元/袋	","	","20袋	",,"2袋	","绍兴市**食品有限公司	",中国浙江省绍兴市人民东路,"浙江	","/	",/,"否	","中国	","否	","/	","/	","常温	","	","塑料袋	","	","普通食品	","	","评价性国抽，产品类别：烘烤热加工糕点	","浙江省食品药品检验研究院	","省（区）级	","费文翔、郁意佳	","2020/3/13 0:00:00	","0571-86462296	","徐涛	","0571-86462296	","316245046@qq.com	","浙江省杭州市滨江区平乐街325号	","310052	","0571-86458729	","浙江省食品药品检验研究院	","监督抽检	","SP20200257	","2020/3/13 0:00:00	","2020/4/10 0:00:00	","	","徐涛	","0571-86462296	","316245046@qq.com	","浙江	","纯抽检合格样品	","	","	","周蓓蕾	","2020/3/16 0:00:00	","13588158579	","316245046@qq.com	","2020/4/10 13:11:17	","2020/3/13 11:15:40	","合格报告	","金黄色葡萄球菌	","（1）＜10（2）＜10（3）＜10（4）＜10（5）＜10	","CFU/g	","合格项	","GB 4789.10-2016《食品安全国家标准 食品微生物学检验 金黄色葡萄球菌检验》(第二法 金黄色葡萄球菌平板计数法)	","GB 29921-2013《食品安全国家标准 食品中致病菌限量》	","/	","/	","/	","/	","/	","/	","/	","/	","n=5,c=1,m=100,M=1000	","/	","n=5,c=1,m=100,M=1000	","/	","	","流通	","	","和肖营	","2020/4/10 13:11:17	","	","经营许可证	","JY13302030131152	","	","	","绍兴	","越城	","6927577627987	","	","	","	","/	","/	","/	","	","	","	","	","	","	","	","	","	","	","	","	","123000	","/	","常规抽样	","	","生产	"
"浙江省市场监督管理局	","9-检测数据（已提交至秘书处）	","抽检监测（转移地方）	","2020年总局抽检计划	","**股份有限公司**青林分公司	","超市	","/	","'91330203084762562T	","/	","浙江	","宁波	","海曙	","城市	","浙江省宁波市海曙区青林湾街217号	","/	","郑庆军	","	","洪浩珍	",/,"SC12433060200248	","绍兴香糕	","普通食品	","10	","袋	","GC20339900009930060	","糕点	","糕点	","糕点	","糕点	","固体	","工业加工食品	","预包装	","外购	","	","非无菌采样	","/	","200克/袋	","/	","2020/1/16 0:00:00	","整包存放一年	","	","GB/T 20977	","合格	","谷艺	","6.8元/袋	","	","20袋	",,"2袋	","绍兴市**食品有限公司	",中国浙江省绍兴市人民东路,"浙江	","/	",/,"否	","中国	","否	","/	","/	","常温	","	","塑料袋	","	","普通食品	","	","评价性国抽，产品类别：烘烤热加工糕点	","浙江省食品药品检验研究院	","省（区）级	","费文翔、郁意佳	","2020/3/13 0:00:00	","0571-86462296	","徐涛	","0571-86462296	","316245046@qq.com	","浙江省杭州市滨江区平乐街325号	","310052	","0571-86458729	","浙江省食品药品检验研究院	","监督抽检	","SP20200257	","2020/3/13 0:00:00	","2020/4/10 0:00:00	","	","徐涛	","0571-86462296	","316245046@qq.com	","浙江	","纯抽检合格样品	","	","	","周蓓蕾	","2020/3/16 0:00:00	","13588158579	","316245046@qq.com	","2020/4/10 13:11:17	","2020/3/13 11:15:40	","合格报告	","沙门氏菌	","（1）未检出（2）未检出（3）未检出（4）未检出（5）未检出	","/25g	","合格项	","GB 4789.4-2016《食品安全国家标准 食品微生物学检验 沙门氏菌检验》	","GB 29921-2013《食品安全国家标准 食品中致病菌限量》	","/	","/	","/	","/	","/	","/	","/	","/	","n=5,c=0,m=0	","/	","n=5,c=0,m=0	","/	","	","流通	","	","和肖营	","2020/4/10 13:11:17	","	","经营许可证	","JY13302030131152	","	","	","绍兴	","越城	","6927577627987	","	","	","	","/	","/	","/	","	","	","	","	","	","	","	","	","	","	","	","	","123000	","/	","常规抽样	","	","生产	"
"浙江省市场监督管理局	","9-检测数据（已提交至秘书处）	","抽检监测（转移地方）	","2020年总局抽检计划	","**股份有限公司**青林分公司	","超市	","/	","'91330203084762562T	","/	","浙江	","宁波	","海曙	","城市	","浙江省宁波市海曙区青林湾街217号	","/	","郑庆军	","	","洪浩珍	",/,"SC12433060200248	","绍兴香糕	","普通食品	","10	","袋	","GC20339900009930060	","糕点	","糕点	","糕点	","糕点	","固体	","工业加工食品	","预包装	","外购	","	","非无菌采样	","/	","200克/袋	","/	","2020/1/16 0:00:00	","整包存放一年	","	","GB/T 20977	","合格	","谷艺	","6.8元/袋	","	","20袋	",,"2袋	","绍兴市**食品有限公司	",中国浙江省绍兴市人民东路,"浙江	","/	",/,"否	","中国	","否	","/	","/	","常温	","	","塑料袋	","	","普通食品	","	","评价性国抽，产品类别：烘烤热加工糕点	","浙江省食品药品检验研究院	","省（区）级	","费文翔、郁意佳	","2020/3/13 0:00:00	","0571-86462296	","徐涛	","0571-86462296	","316245046@qq.com	","浙江省杭州市滨江区平乐街325号	","310052	","0571-86458729	","浙江省食品药品检验研究院	","监督抽检	","SP20200257	","2020/3/13 0:00:00	","2020/4/10 0:00:00	","	","徐涛	","0571-86462296	","316245046@qq.com	","浙江	","纯抽检合格样品	","	","	","周蓓蕾	","2020/3/16 0:00:00	","13588158579	","316245046@qq.com	","2020/4/10 13:11:17	","2020/3/13 11:15:40	","合格报告	","霉菌	","＜10	","CFU/g	","合格项	","GB 4789.15-2016《食品安全国家标准 食品微生物学检验 霉菌和酵母计数》(第一法 霉菌和酵母平板计数法)	","GB 7099-2015《食品安全国家标准 糕点、面包》	","/	","/	","/	","/	","/	","CFU/g	","/	","CFU/g	","150	","CFU/g	","150	","CFU/g	","	","流通	","	","和肖营	","2020/4/10 13:11:17	","	","经营许可证	","JY13302030131152	","	","	","绍兴	","越城	","6927577627987	","	","	","	","/	","/	","/	","	","	","	","	","	","	","	","	","	","	","	","	","123000	","/	","常规抽样	","	","生产	"
"浙江省市场监督管理局	","9-检测数据（已提交至秘书处）	","抽检监测（转移地方）	","2020年总局抽检计划	","**商业管理有限公司中山东路分公司	","超市	","/	","'91330402MA2CX00X1M	","/	","浙江	","嘉兴	","南湖	","城市	","浙江省嘉兴市南湖区中山东路1360号地下一层CS01	","/	","张阳	","	","金晓惠	",/,"SC10333052200423	","料酒	","普通食品	","4	","瓶	","GC20339901009930059	","调味品	","调味料酒	","调味料酒	","料酒	","固体	","工业加工食品	","预包装	","外购	","	","非无菌采样	","/	","500ml/瓶	","/	","2020/1/10 0:00:00	","24个月	","	","T/CBJ8101	","一级	","/	","9.9元/瓶	","	","4瓶	",,"2瓶	","湖州**酒业有限公司	","浙江省湖州市长兴县林城工业园区	","浙江	","/	",/,"否	","中国	","是	","/	","/	","常温	","	","玻璃瓶	","	","普通食品	","	","/	","浙江省食品药品检验研究院	","省（区）级	","吴伟伟、宣檬泽	","2020/3/12 0:00:00	","0571-86462296	","徐涛	","0571-86462296	","316245046@qq.com	","浙江省杭州市滨江区平乐街325号	","310052	","0571-86458729	","浙江省食品药品检验研究院	","监督抽检	","SP20200256	","2020/3/13 0:00:00	","2020/4/8 0:00:00	","	","徐涛	","0571-86462296	","316245046@qq.com	","浙江	","纯抽检合格样品	","	","	","周蓓蕾	","2020/3/16 0:00:00	","13588158579	","316245046@qq.com	","2020/4/8 15:28:20	","2020/3/12 15:50:32	","合格报告	","苯甲酸及其钠盐(以苯甲酸计)	","未检出	","g/kg	","合格项	","GB 5009.28-2016《食品安全国家标准 食品中苯甲酸、山梨酸和糖精钠的测定》( 第一法 液相色谱法)	","GB 2760-2014《食品安全国家标准 食品添加剂使用标准》	","0.01	","g/kg	","0.01	","g/kg	","/	","g/kg	","/	","g/kg	","不得使用	","g/kg	","不得使用	","g/kg	","	","流通	","	","徐潇颖	","2020/4/8 15:28:20	","	","经营许可证	","JY13304420000363	","	","	","湖州	","长兴	","6914239206338	","浙江	","湖州	","吴兴	","/	","/	","0572－2388882	","	","	","	","	","	","	","	","	","	","	","	","	","123000	","委托	","常规抽样	","	","生产	"
"浙江省市场监督管理局	","9-检测数据（已提交至秘书处）	","抽检监测（转移地方）	","2020年总局抽检计划	","**商业管理有限公司中山东路分公司	","超市	","/	","'91330402MA2CX00X1M	","/	","浙江	","嘉兴	","南湖	","城市	","浙江省嘉兴市南湖区中山东路1360号地下一层CS01	","/	","张阳	","	","金晓惠	",/,"SC10333052200423	","料酒	","普通食品	","4	","瓶	","GC20339901009930059	","调味品	","调味料酒	","调味料酒	","料酒	","固体	","工业加工食品	","预包装	","外购	","	","非无菌采样	","/	","500ml/瓶	","/	","2020/1/10 0:00:00	","24个月	","	","T/CBJ8101	","一级	","/	","9.9元/瓶	","	","4瓶	",,"2瓶	","湖州**酒业有限公司	","浙江省湖州市长兴县林城工业园区	","浙江	","/	",/,"否	","中国	","是	","/	","/	","常温	","	","玻璃瓶	","	","普通食品	","	","/	","浙江省食品药品检验研究院	","省（区）级	","吴伟伟、宣檬泽	","2020/3/12 0:00:00	","0571-86462296	","徐涛	","0571-86462296	","316245046@qq.com	","浙江省杭州市滨江区平乐街325号	","310052	","0571-86458729	","浙江省食品药品检验研究院	","监督抽检	","SP20200256	","2020/3/13 0:00:00	","2020/4/8 0:00:00	","	","徐涛	","0571-86462296	","316245046@qq.com	","浙江	","纯抽检合格样品	","	","	","周蓓蕾	","2020/3/16 0:00:00	","13588158579	","316245046@qq.com	","2020/4/8 15:28:20	","2020/3/12 15:50:32	","合格报告	","山梨酸及其钾盐(以山梨酸计)	","未检出	","g/kg	","合格项	","GB 5009.28-2016《食品安全国家标准 食品中苯甲酸、山梨酸和糖精钠的测定》( 第一法 液相色谱法)	","GB 2760-2014《食品安全国家标准 食品添加剂使用标准》	","0.01	","g/kg	","0.01	","g/kg	","/	","g/kg	","/	","g/kg	","不得使用	","g/kg	","不得使用	","g/kg	","	","流通	","	","徐潇颖	","2020/4/8 15:28:20	","	","经营许可证	","JY13304420000363	","	","	","湖州	","长兴	","6914239206338	","浙江	","湖州	","吴兴	","/	","/	","0572－2388882	","	","	","	","	","	","	","	","	","	","	","	","	","123000	","委托	","常规抽样	","	","生产	"
"浙江省市场监督管理局	","9-检测数据（已提交至秘书处）	","抽检监测（转移地方）	","2020年总局抽检计划	","**商业管理有限公司中山东路分公司	","超市	","/	","'91330402MA2CX00X1M	","/	","浙江	","嘉兴	","南湖	","城市	","浙江省嘉兴市南湖区中山东路1360号地下一层CS01	","/	","张阳	","	","金晓惠	",/,"SC10333052200423	","料酒	","普通食品	","4	","瓶	","GC20339901009930059	","调味品	","调味料酒	","调味料酒	","料酒	","固体	","工业加工食品	","预包装	","外购	","	","非无菌采样	","/	","500ml/瓶	","/	","2020/1/10 0:00:00	","24个月	","	","T/CBJ8101	","一级	","/	","9.9元/瓶	","	","4瓶	",,"2瓶	","湖州**酒业有限公司	","浙江省湖州市长兴县林城工业园区	","浙江	","/	",/,"否	","中国	","是	","/	","/	","常温	","	","玻璃瓶	","	","普通食品	","	","/	","浙江省食品药品检验研究院	","省（区）级	","吴伟伟、宣檬泽	","2020/3/12 0:00:00	","0571-86462296	","徐涛	","0571-86462296	","316245046@qq.com	","浙江省杭州市滨江区平乐街325号	","310052	","0571-86458729	","浙江省食品药品检验研究院	","监督抽检	","SP20200256	","2020/3/13 0:00:00	","2020/4/8 0:00:00	","	","徐涛	","0571-86462296	","316245046@qq.com	","浙江	","纯抽检合格样品	","	","	","周蓓蕾	","2020/3/16 0:00:00	","13588158579	","316245046@qq.com	","2020/4/8 15:28:20	","2020/3/12 15:50:32	","合格报告	","脱氢乙酸及其钠盐(以脱氢乙酸计)	","未检出	","g/kg	","合格项	","GB 5009.121-2016《食品安全国家标准 食品中脱氢乙酸的测定》(第二法 液相色谱法)	","GB 2760-2014《食品安全国家标准 食品添加剂使用标准》	","0.005	","g/kg	","0.005	","g/kg	","/	","g/kg	","/	","g/kg	","不得使用	","g/kg	","不得使用	","g/kg	","	","流通	","	","徐潇颖	","2020/4/8 15:28:20	","	","经营许可证	","JY13304420000363	","	","	","湖州	","长兴	","6914239206338	","浙江	","湖州	","吴兴	","/	","/	","0572－2388882	","	","	","	","	","	","	","	","	","	","	","	","	","123000	","委托	","常规抽样	","	","生产	"
"浙江省市场监督管理局	","9-检测数据（已提交至秘书处）	","抽检监测（转移地方）	","2020年总局抽检计划	","**商业管理有限公司中山东路分公司	","超市	","/	","'91330402MA2CX00X1M	","/	","浙江	","嘉兴	","南湖	","城市	","浙江省嘉兴市南湖区中山东路1360号地下一层CS01	","/	","张阳	","	","金晓惠	",/,"SC10333052200423	","料酒	","普通食品	","4	","瓶	","GC20339901009930059	","调味品	","调味料酒	","调味料酒	","料酒	","固体	","工业加工食品	","预包装	","外购	","	","非无菌采样	","/	","500ml/瓶	","/	","2020/1/10 0:00:00	","24个月	","	","T/CBJ8101	","一级	","/	","9.9元/瓶	","	","4瓶	",,"2瓶	","湖州**酒业有限公司	","浙江省湖州市长兴县林城工业园区	","浙江	","/	",/,"否	","中国	","是	","/	","/	","常温	","	","玻璃瓶	","	","普通食品	","	","/	","浙江省食品药品检验研究院	","省（区）级	","吴伟伟、宣檬泽	","2020/3/12 0:00:00	","0571-86462296	","徐涛	","0571-86462296	","316245046@qq.com	","浙江省杭州市滨江区平乐街325号	","310052	","0571-86458729	","浙江省食品药品检验研究院	","监督抽检	","SP20200256	","2020/3/13 0:00:00	","2020/4/8 0:00:00	","	","徐涛	","0571-86462296	","316245046@qq.com	","浙江	","纯抽检合格样品	","	","	","周蓓蕾	","2020/3/16 0:00:00	","13588158579	","316245046@qq.com	","2020/4/8 15:28:20	","2020/3/12 15:50:32	","合格报告	","糖精钠(以糖精计)	","未检出	","g/kg	","合格项	","GB 5009.28-2016《食品安全国家标准 食品中苯甲酸、山梨酸和糖精钠的测定》( 第一法 液相色谱法)	","GB 2760-2014《食品安全国家标准 食品添加剂使用标准》	","0.01	","g/kg	","0.01	","g/kg	","/	","g/kg	","/	","g/kg	","不得使用	","g/kg	","不得使用	","g/kg	","	","流通	","	","徐潇颖	","2020/4/8 15:28:20	","	","经营许可证	","JY13304420000363	","	","	","湖州	","长兴	","6914239206338	","浙江	","湖州	","吴兴	","/	","/	","0572－2388882	","	","	","	","	","	","	","	","	","	","	","	","	","123000	","委托	","常规抽样	","	","生产	"
"浙江省市场监督管理局	","9-检测数据（已提交至秘书处）	","抽检监测（转移地方）	","2020年总局抽检计划	","**商业管理有限公司中山东路分公司	","超市	","/	","'91330402MA2CX00X1M	","/	","浙江	","嘉兴	","南湖	","城市	","浙江省嘉兴市南湖区中山东路1360号地下一层CS01	","/	","张阳	","	","金晓惠	",/,"SC10333052200423	","料酒	","普通食品	","4	","瓶	","GC20339901009930059	","调味品	","调味料酒	","调味料酒	","料酒	","固体	","工业加工食品	","预包装	","外购	","	","非无菌采样	","/	","500ml/瓶	","/	","2020/1/10 0:00:00	","24个月	","	","T/CBJ8101	","一级	","/	","9.9元/瓶	","	","4瓶	",,"2瓶	","湖州**酒业有限公司	","浙江省湖州市长兴县林城工业园区	","浙江	","/	",/,"否	","中国	","是	","/	","/	","常温	","	","玻璃瓶	","	","普通食品	","	","/	","浙江省食品药品检验研究院	","省（区）级	","吴伟伟、宣檬泽	","2020/3/12 0:00:00	","0571-86462296	","徐涛	","0571-86462296	","316245046@qq.com	","浙江省杭州市滨江区平乐街325号	","310052	","0571-86458729	","浙江省食品药品检验研究院	","监督抽检	","SP20200256	","2020/3/13 0:00:00	","2020/4/8 0:00:00	","	","徐涛	","0571-86462296	","316245046@qq.com	","浙江	","纯抽检合格样品	","	","	","周蓓蕾	","2020/3/16 0:00:00	","13588158579	","316245046@qq.com	","2020/4/8 15:28:20	","2020/3/12 15:50:32	","合格报告	","甜蜜素(以环己基氨基磺酸计)	","未检出	","g/kg	","合格项	","GB 5009.97-2016《食品安全国家标准 食品中环己基氨基磺酸钠的测定》(第三法 液相色谱-质谱/质谱法)	","GB 2760-2014《食品安全国家标准 食品添加剂使用标准》	","0.0001	","g/kg	","0.0001	","g/kg	","/	","g/kg	","/	","g/kg	","不得使用	","g/kg	","不得使用	","g/kg	","	","流通	","	","徐潇颖	","2020/4/8 15:28:20	","	","经营许可证	","JY13304420000363	","	","	","湖州	","长兴	","6914239206338	","浙江	","湖州	","吴兴	","/	","/	","0572－2388882	","	","	","	","	","	","	","	","	","	","	","	","	","123000	","委托	","常规抽样	","	","生产	"
"浙江省市场监督管理局	","9-检测数据（已提交至秘书处）	","抽检监测（转移地方）	","2020年总局抽检计划	","**商业管理有限公司中山东路分公司	","超市	","/	","'91330402MA2CX00X1M	","/	","浙江	","嘉兴	","南湖	","城市	","浙江省嘉兴市南湖区中山东路1360号地下一层CS01	","/	","张阳	","	","金晓惠	",/,"SC10333052200423	","料酒	","普通食品	","4	","瓶	","GC20339901009930059	","调味品	","调味料酒	","调味料酒	","料酒	","固体	","工业加工食品	","预包装	","外购	","	","非无菌采样	","/	","500ml/瓶	","/	","2020/1/10 0:00:00	","24个月	","	","T/CBJ8101	","一级	","/	","9.9元/瓶	","	","4瓶	",,"2瓶	","湖州**酒业有限公司	","浙江省湖州市长兴县林城工业园区	","浙江	","/	",/,"否	","中国	","是	","/	","/	","常温	","	","玻璃瓶	","	","普通食品	","	","/	","浙江省食品药品检验研究院	","省（区）级	","吴伟伟、宣檬泽	","2020/3/12 0:00:00	","0571-86462296	","徐涛	","0571-86462296	","316245046@qq.com	","浙江省杭州市滨江区平乐街325号	","310052	","0571-86458729	","浙江省食品药品检验研究院	","监督抽检	","SP20200256	","2020/3/13 0:00:00	","2020/4/8 0:00:00	","	","徐涛	","0571-86462296	","316245046@qq.com	","浙江	","纯抽检合格样品	","	","	","周蓓蕾	","2020/3/16 0:00:00	","13588158579	","316245046@qq.com	","2020/4/8 15:28:20	","2020/3/12 15:50:32	","合格报告	","三氯蔗糖	","未检出	","g/kg	","合格项	","GB 22255-2014《食品安全国家标准 食品中三氯蔗糖(蔗糖素)的测定》	","GB 2760-2014《食品安全国家标准 食品添加剂使用标准》	","0.0075	","g/kg	","0.0075	","g/kg	","/	","g/kg	","/	","g/kg	","不得使用	","g/kg	","不得使用	","g/kg	","	","流通	","	","徐潇颖	","2020/4/8 15:28:20	","	","经营许可证	","JY13304420000363	","	","	","湖州	","长兴	","6914239206338	","浙江	","湖州	","吴兴	","/	","/	","0572－2388882	","	","	","	","	","	","	","	","	","	","	","	","	","123000	","委托	","常规抽样	","	","生产	"
